Date,Close,High,Low,Open,Volume,RSI_14,MACD_12_26_9,MACDh_12_26_9,MACDs_12_26_9,BBL_5_2.0,BBM_5_2.0,BBU_5_2.0,BBB_5_2.0,BBP_5_2.0
2020-02-03,9293.521484375,9540.3720703125,9248.6337890625,9344.68359375,30934096509,65.84180561743409,388.87220358165905,23.56901413524247,365.3031894464166,9232.72132040046,9378.0568359375,9523.392351474538,3.0994803738041177,0.20917173531147232
2020-02-04,9180.962890625,9331.265625,9112.8115234375,9292.841796875,29893183716,61.95022873536744,365.4977289615108,0.1556316120753536,365.34209734943545,9166.618153095082,9312.45078125,9458.283409404918,3.1319924599986564,0.0491821950663878
2020-02-05,9613.423828125,9701.2998046875,9163.7041015625,9183.416015625,35222060874,69.42701043687218,377.51748626525114,9.74031113265255,367.7771751325986,9079.518162024759,9365.0296875,9650.541212975242,6.097397125314597,0.934998447455914
2020-02-06,9729.8017578125,9824.619140625,9539.818359375,9617.8212890625,37628823716,71.07424619318351,391.9161909510567,19.31121265476645,372.60497829629026,9021.099673144974,9432.4150390625,9843.730404980026,8.721316104394132,0.8615069401633173
2020-02-07,9795.943359375,9834.716796875,9726.0029296875,9726.0029296875,34522718159,71.99766942032674,404.0071991235436,25.1217766618027,378.8854224617409,9036.857492324974,9522.7306640625,10008.603835800024,10.20449257419712,0.7811563914256351
2020-02-08,9865.119140625,9876.7490234375,9678.91015625,9793.0703125,35172043762,72.9695943488237,414.394436519382,28.407211246112865,385.98722527326913,9151.713884310302,9637.0501953125,10122.386506314699,10.072300157537164,0.7349596971649898
2020-02-09,10116.673828125,10129.435546875,9850.392578125,9863.89453125,35807884663,76.20407239104546,437.87718235350803,41.51196566419111,396.3652166893169,9487.9170475109,9824.1923828125,10160.4677181141,6.845862177738211,0.9348838802735537
2020-02-10,9856.611328125,10165.765625,9784.5634765625,10115.5595703125,39386548075,67.24538958689644,430.53956518818086,27.339478799091125,403.20008638908973,9610.302248070373,9872.8298828125,10135.357517554628,5.318184104420944,0.46911076675140945
2020-02-11,10208.236328125,10210.052734375,9729.3349609375,9855.8916015625,37648059389,72.03280943642201,447.9341435892693,35.787245760143605,412.1468978291257,9643.04918231865,9968.516796875,10293.98441143135,6.529910541122422,0.8682694076594476
2020-02-12,10326.0546875,10393.611328125,10202.3876953125,10202.3876953125,43444303830,73.43392629967406,465.85632748796525,42.96754372707164,422.8887837608936,9701.165675106662,10074.5390625,10447.912449893338,7.412217771493462,0.836815147372884
2020-02-13,10214.3798828125,10457.626953125,10116.1611328125,10323.9609375,49356071373,69.8612882259324,465.6804891145748,34.23336428294493,431.4471248316299,9827.45368250915,10144.3912109375,10461.328739365848,6.248527325851401,0.6104139863493997
2020-02-14,10312.1162109375,10321.99609375,10125.5341796875,10211.55078125,43338264162,71.18267931289977,468.0324540101865,29.268263342845273,438.7641906673412,9842.556677454648,10183.4796875,10524.40269754535,6.69560936943444,0.688659198187281
2020-02-15,9889.4248046875,10341.5556640625,9874.427734375,10313.8564453125,43865054831,59.11193740136408,430.822485791532,-6.353363900647366,437.1758496921794,9874.199854492423,10190.0423828125,10505.884911132578,6.199042485884218,0.0241021218327638
2020-02-16,9934.43359375,10053.96875,9722.38671875,9889.1796875,43374780305,59.89185866992812,400.35016354211257,-29.460548920053498,429.81071246216607,9761.429593147124,10135.2818359375,10509.134078727875,7.377244142630091,0.2313801828652954
2020-02-17,9690.142578125,9938.8154296875,9507.6376953125,9936.560546875,45998298413,53.88413440828921,352.42583958126124,-61.90789830472386,414.3337378859851,9555.918290987363,10008.0994140625,10460.280537137638,9.036303585069751,0.14841872016330612
2020-02-18,10141.99609375,10161.935546875,9632.3828125,9691.23046875,47271023953,61.564023872609546,346.9073381281014,-53.94111980630697,400.8484579344084,9564.751098282653,9993.62265625,10422.494214217346,8.582904772757864,0.6729812046795807
2020-02-19,9633.38671875,10191.67578125,9611.2236328125,10143.798828125,46992019710,51.22344667983787,298.05753826447835,-82.23273573594406,380.2902740004224,9493.338081545986,9857.8767578125,10222.415434079016,7.395886258724283,0.19209023119075616
2020-02-20,9608.4755859375,9643.216796875,9507.900390625,9629.3251953125,44925260237,50.773615379574395,254.4010230670301,-100.71140074671388,355.112423813744,9390.318727946533,9801.6869140625,10213.055100178468,8.393824241126836,0.26516009909607746
2020-02-21,9686.44140625,9723.0146484375,9589.7431640625,9611.7822265625,40930547513,52.1887774549676,223.51753929832375,-105.2759076123362,328.79344691065995,9357.231994507436,9752.0884765625,10146.944958617563,8.097885555571704,0.41687223928700123
2020-02-22,9663.181640625,9698.2314453125,9600.728515625,9687.70703125,35838025154,51.7111620749216,194.91838935220585,-107.10004604676328,302.01843539896913,9347.886756088035,9746.6962890625,10145.505822036965,8.183481277076394,0.39529507003679454
2020-02-23,9924.515625,9937.404296875,9657.791015625,9663.318359375,41185185761,56.52524495220386,191.13751120379675,-88.7047393561379,279.84225055993466,9475.675191361071,9703.2001953125,9930.725199263929,4.689689986224197,0.9863540838235649
2020-02-24,9650.1748046875,9951.74609375,9537.04296875,9921.5830078125,45080496648,50.79981429078219,164.11234167565453,-92.58392710742413,256.69626878307866,9482.788401088745,9706.5578125,9930.327223911254,4.61068518281706,0.3740153815999548
2020-02-25,9341.705078125,9652.7373046875,9305.021484375,9651.3125,42515259129,45.249856141716656,116.46127805545075,-112.18799258210234,228.6492706375531,9282.415328487432,9653.2037109375,10023.992093387567,7.682182901205087,0.07995092678713087
2020-02-26,8820.5224609375,9354.7783203125,8704.4267578125,9338.2900390625,50420050762,37.74634479591618,36.224808286140615,-153.93956988112998,190.1643781672706,8724.165318691781,9480.019921875,10235.87452505822,15.946266134717638,0.0637405275035164
2020-02-27,8784.494140625,8932.892578125,8577.19921875,8825.09375,45470195695,37.28605373787023,-29.925395099769958,-176.07181861363244,146.1464235138625,8405.423243103021,9304.282421875,10203.141600646977,19.321407885442063,0.21086222762939663
2020-02-28,8672.455078125,8890.4560546875,8492.9326171875,8788.728515625,44605450443,35.823098892558356,-90.34903641238088,-189.19636794099472,98.84733152861382,8299.724319991074,9053.8703125,9808.016305008925,16.659085374079922,0.24712108917658604
2020-02-29,8599.5087890625,8775.6318359375,8599.5087890625,8671.212890625,35792392544,34.86396401098745,-142.4789546718348,-193.0610289603589,50.5820742885241,8321.43010860156,8843.737109375,9366.044110148441,11.811906987143642,0.26620232932849497
2020-03-01,8562.4541015625,8726.796875,8471.212890625,8599.7587890625,35349164300,34.360691666315695,-184.65372091873724,-188.18863616580907,3.5349152470718304,8486.477143674849,8687.8869140625,8889.29668445015,4.636565194273927,0.18861289038118523
2020-03-02,8869.669921875,8921.30859375,8532.630859375,8563.2646484375,42857674409,41.85488113615158,-191.08506811381812,-155.69598668871197,-35.389081425106156,8468.496601589555,8697.71640625,8926.936210910444,5.27080428825506,0.8750843341824768
2020-03-03,8787.7861328125,8901.5986328125,8704.990234375,8865.3876953125,42386715821,40.526748431134436,-200.47830543558848,-132.07137920838585,-68.40692622720262,8468.14507319656,8698.3748046875,8928.604536178442,5.293626376432335,0.6941785006349568
2020-03-04,8755.24609375,8843.3662109375,8712.431640625,8788.5419921875,34746706368,39.98376834334827,-208.14881294412044,-111.79350937353425,-96.35530357058619,8482.642151481217,8714.9330078125,8947.223864143783,5.330869580363864,0.5867728643610639
2020-03-05,9078.7626953125,9142.0546875,8757.25390625,8760.28515625,39698054597,47.513097324369255,-185.97881143221093,-71.69880628929978,-114.28000514291115,8475.449648456419,8810.7837890625,9146.11792966858,7.611902610125487,0.8995699718580055
2020-03-06,9122.5458984375,9167.6953125,9032.0791015625,9078.30859375,40826885651,48.45556182925583,-162.99705830114726,-38.973642526588876,-124.02341577455839,8621.672744648642,8922.8021484375,9223.931552226359,6.749660000958108,0.8316576652541927
2020-03-07,8909.9541015625,9163.220703125,8890.744140625,9121.6005859375,36216930370,44.296397142966406,-160.09278470642494,-28.855495145493222,-131.2372895609317,8633.717774758848,8930.858984375,9228.00019399115,6.654258232853415,0.46482331945894567
2020-03-08,8108.1162109375,8914.34375,8105.2529296875,8908.2060546875,39973102121,32.84503854109865,-219.95721365265126,-70.97593927337564,-148.98127437927562,8060.398369896351,8794.925,9529.451630103647,16.70341998604077,0.03248203610699278
2020-03-09,7923.64453125,8177.79345703125,7690.09814453125,8111.146484375,46936995808,30.86795816957247,-279.0685986579265,-104.06985942292067,-174.99873923500581,7611.292652463429,8628.6046875,9645.91672253657,23.57998939296224,0.15351822647775062
2020-03-10,7909.7294921875,8136.9453125,7814.76318359375,7922.14697265625,42213940994,30.717753508130592,-323.3107000128239,-118.64956862225444,-204.66113139056944,7361.563781386698,8394.798046875,9428.0323123633,24.6160600819439,0.2652669046654883
2020-03-11,7911.43017578125,7950.814453125,7642.8125,7910.08984375,38682762605,30.762098357176647,-354.1531955453611,-119.59365132383331,-234.55954422152777,7380.495313781653,8152.57490234375,8924.654490905848,18.940754247842257,0.3438342820255081
2020-03-12,4970.7880859375,7929.1162109375,4860.35400390625,7913.6162109375,53980357243,14.03471258229749,-608.8627454168472,-299.4425609562556,-309.42018446059166,4966.096760465343,7364.74169921875,9763.386637972157,65.1386032726132,0.0009779116109187034
2020-03-13,5563.70703125,5838.11474609375,4106.98095703125,5017.8310546875,74156772075,23.112980288540424,-754.1845253719493,-355.8114727290861,-398.37305264286323,4234.686305719557,6855.85986328125,9477.033420842943,76.46520231839119,0.2535163537142394
2020-03-14,5200.3662109375,5625.2265625,5125.0693359375,5573.07763671875,36154506008,21.607134205671358,-888.4303782349571,-392.045860473675,-496.38451776128204,3672.1991295153534,6311.20419921875,8950.209268922146,83.62920882927773,0.28953469983176283
2020-03-15,5392.31494140625,5836.64501953125,5169.283203125,5201.06689453125,33997889639,24.409019478637934,-968.1720408311458,-377.43001845589095,-590.7420223752548,3667.2477247939514,5807.7212890625,7948.194853331048,73.71130457997822,0.40296391541789395
2020-03-16,5014.47998046875,5385.2294921875,4575.35791015625,5385.2294921875,45368026430,22.68989297960062,-1049.7550834433314,-367.2104488544612,-682.5446345888702,4779.144913661519,5228.33125,5677.517586338481,17.182780312111284,0.26195706299255705
2020-03-17,5225.62939453125,5371.3486328125,4981.9091796875,5002.578125,38622642935,25.833565683513292,-1084.8665728758888,-321.8575506296148,-763.009022246274,4907.385052633354,5279.29951171875,5651.213970804147,14.089538138907928,0.4278461540329939
2020-03-18,5238.4384765625,5331.833984375,5069.3359375,5227.11376953125,37878801016,26.0300686337658,-1098.9906156268144,-268.78527470443225,-830.2053409223821,4973.376514087571,5214.24580078125,5455.115087474929,9.238892675814768,0.5502195114066502
2020-03-19,6191.19287109375,6329.73583984375,5236.96875,5245.41650390625,51000731797,38.98034557581047,-1021.5291519434022,-153.05904881681602,-868.4701031265862,4597.348947369906,5412.4111328125,6227.473318255094,30.118265794751455,0.9777437551334549
2020-03-20,6198.7783203125,6844.26171875,5865.78173828125,6191.65380859375,54442976103,39.0718047303683,-948.5935060777692,-64.09872236094634,-884.4947837168229,4546.746820969705,5573.70380859375,6600.660796217795,36.85007395049027,0.8043333456277048
2020-03-21,6185.06640625,6378.13525390625,5932.8232421875,6206.521484375,42494390880,38.958131808807515,-881.7338392868578,2.2087555439720745,-883.9425948308299,4867.489561634706,5807.82109375,6748.152625865294,32.38155986337864,0.7005916528457679
2020-03-22,5830.2548828125,6359.697265625,5823.7138671875,6185.55810546875,40099664740,36.036531194023276,-847.6067137358659,29.068704875971207,-876.6754186118371,5183.77857229815,5928.74619140625,6673.7138105143495,25.130696948637624,0.4338955774267969
2020-03-23,6416.31494140625,6443.9345703125,5785.00439453125,5831.37451171875,46491916000,43.56490349210463,-764.4583717925861,89.77363745540083,-854.232009247987,5787.555357005049,6164.321484375,6541.087611744952,12.224090788417136,0.8344162846993598
2020-03-24,6734.8037109375,6789.02294921875,6411.06640625,6436.642578125,48221910672,47.20175249194918,-665.1953715975797,151.22931012032586,-816.4246817179055,5677.684101297775,6273.04365234375,6868.403203389726,18.981521061902246,0.8877993204127596
2020-03-25,6681.06298828125,6892.51123046875,6536.92626953125,6738.716796875,44590107888,46.65540118232262,-584.1316499290833,185.83442543105775,-769.9660753601411,5701.661693663201,6369.5005859375,7037.339478211798,20.96989813451764,0.7332616488407384
